"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HOUSECOST","REAL","IDX2015","Q","2022-Q2",121.685231497781,
"SWE","HOUSECOST","REAL","IDX2015","Q","2022-Q3",115.303167144821,
"SWE","HOUSECOST","REAL","IDX2015","Q","2022-Q4",110.592460467554,
"SWE","HOUSECOST","REAL","IDX2015","Q","2023-Q1",106.843474929015,
"SWE","HOUSECOST","REAL","IDX2015","Q","2023-Q2",105.246511444501,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q1",4.50481930739124,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q2",4.54174152260614,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q3",4.66516547685886,
"SWE","HOUSECOST","RENT","IDX2015","Q","1963-Q4",4.75056904616911,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q1",4.85212641992819,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q2",4.95115610493857,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q3",5.00713631897767,
"SWE","HOUSECOST","RENT","IDX2015","Q","1964-Q4",5.10331463349669,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q1",5.12589641621443,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q2",5.40236916696819,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q3",5.47081347387652,
"SWE","HOUSECOST","RENT","IDX2015","Q","1965-Q4",5.54338562562188,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q1",5.68405649655671,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q2",5.79477963885589,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q3",5.90757038838272,
"SWE","HOUSECOST","RENT","IDX2015","Q","1966-Q4",5.98208459257611,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q1",6.09435399496307,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q2",6.15248390545997,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q3",6.23781714377822,
"SWE","HOUSECOST","RENT","IDX2015","Q","1967-Q4",6.35647797520783,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q1",6.29454506646807,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q2",6.38979784127223,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q3",6.46497802197474,
"SWE","HOUSECOST","RENT","IDX2015","Q","1968-Q4",6.57569849612836,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q1",6.72371783522608,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q2",6.91671962332125,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q3",7.10499141159226,
"SWE","HOUSECOST","RENT","IDX2015","Q","1969-Q4",7.23441923565764,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q1",7.49847289994359,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q2",7.65027392266467,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q3",7.73915918309177,
"SWE","HOUSECOST","RENT","IDX2015","Q","1970-Q4",7.87975808887894,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q1",7.87036512029286,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q2",7.79952720313031,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q3",7.83867665491929,
"SWE","HOUSECOST","RENT","IDX2015","Q","1971-Q4",7.81310247865198,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q1",7.98690469691579,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q2",8.1277942100233,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q3",8.26505997944311,
"SWE","HOUSECOST","RENT","IDX2015","Q","1972-Q4",8.45208131741906,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q1",8.56754909419436,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q2",8.70034897451241,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q3",8.86098746016353,
"SWE","HOUSECOST","RENT","IDX2015","Q","1973-Q4",8.93768763590123,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q1",9.11781223917001,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q2",9.54102027384925,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q3",9.82128047198715,
"SWE","HOUSECOST","RENT","IDX2015","Q","1974-Q4",10.1469685455798,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q1",10.2555357204258,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q2",10.3977522449207,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q3",10.5160790846091,
"SWE","HOUSECOST","RENT","IDX2015","Q","1975-Q4",10.5782623980115,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q1",10.7319306964831,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q2",10.9468433067802,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q3",11.2986747912704,
"SWE","HOUSECOST","RENT","IDX2015","Q","1976-Q4",11.9720471928909,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q1",12.1426037980277,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q2",12.5469957505909,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q3",12.8740946955785,
"SWE","HOUSECOST","RENT","IDX2015","Q","1977-Q4",13.0836798250563,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q1",13.3068913322463,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q2",13.5797372318159,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q3",13.7551477782056,
"SWE","HOUSECOST","RENT","IDX2015","Q","1978-Q4",13.9352579459513,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q1",14.0699119788443,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q2",14.359601199479,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q3",14.8380423094961,
"SWE","HOUSECOST","RENT","IDX2015","Q","1979-Q4",15.5054044430129,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q1",16.3621199466156,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q2",16.8861217933262,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q3",17.3525553328075,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q4",17.8835646393597,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q1",18.4806553317207,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q2",19.054788609514,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q3",20.0475372531098,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q4",20.5714607595164,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q1",21.4597781063876,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q2",22.1320982150079,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q3",22.848725031309,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q4",23.4070808934875,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q1",23.8010008051942,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q2",24.3502016393679,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q3",24.8539934555779,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q4",25.2712665567713,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q1",25.8781176991403,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q2",26.3796865912545,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q3",26.6673008376562,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q4",27.4291575308054,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q1",27.9405547789704,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q2",28.2932672902163,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q3",28.2631918562185,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q4",29.1526089158354,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q1",29.1689697928395,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q2",29.3887263170319,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q3",30.1062541758306,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q4",30.1540026847467,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q1",30.7332442608729,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q2",31.2340251639366,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q3",31.9001226439372,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q4",32.7555610968271,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q1",33.0408380967296,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q2",33.579009132404,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q3",34.4573183974087,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q4",35.2740777822387,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q1",35.6765448417034,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q2",36.3633236624524,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q3",37.0956578791492,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q4",38.1145372979464,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q1",39.8698755704854,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q2",41.8306286033651,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q3",43.0732519622267,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q4",43.7745380776301,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q1",49.1034272567939,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q2",53.2023264330864,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q3",54.6630576118189,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q4",55.7745240168841,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q1",56.6846994191894,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q2",57.1206910273352,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q3",58.3052903008918,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q4",59.5447750439697,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q1",61.2739608553207,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q2",62.289706759794,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q3",63.2180993995554,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q4",64.2429492609476,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q1",64.0450398449971,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q2",64.7583633469236,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q3",65.6549128306496,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q4",66.2456104950276,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q1",66.2206939354563,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q2",66.9942614771236,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q3",67.5766487310161,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q4",68.0157925765887,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q1",68.899452926456,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q2",69.3861674176831,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q3",69.9358913127997,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q4",70.3598353075945,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q1",71.1454515337042,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q2",71.8199211988595,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q3",72.0888261940633,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q4",72.3405882582424,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q1",72.105642641243,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q2",72.2879238831522,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q3",72.5127329300603,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q4",72.6634577847881,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q1",72.3345454085011,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q2",72.1720909126955,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q3",72.4344344849951,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q4",72.605286432467,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q1",72.3984360845774,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q2",72.4903021389679,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q3",72.8285881318781,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q4",73.2027109175775,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q1",73.5459382689385,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q2",73.858782390729,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q3",74.0643220899678,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q4",74.3710646463672,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q1",74.8064419719325,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q2",75.3086706663606,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q3",75.8414157791402,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q4",76.2013291365129,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q1",76.7955445045605,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q2",77.3293459901126,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q3",77.7991863040958,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q4",78.2368209552534,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q1",79.1750975148931,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q2",79.8399936828432,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q3",80.1741466340551,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q4",80.597790162884,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q1",81.2436775553902,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q2",81.6697569732901,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q3",82.1337793746524,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q4",82.4694742845842,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q1",82.3717663348878,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q2",82.2308849263282,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q3",82.7278965297571,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q4",83.0876204694808,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q1",83.2585949461521,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q2",83.6926024159976,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q3",84.1109941920089,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q4",84.6258868380431,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q1",85.1756544843591,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q2",85.8188903073347,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q3",86.3180539557024,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q4",86.8607698569378,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q1",87.8486248253783,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q2",88.6667376230462,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q3",89.1658532547037,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q4",89.5901331786553,
"SWE","HOUSECOST","RENT","IDX2015","Q","2010-Q1",89.7118415591641,
"SWE","HOUSECOST","RENT","IDX2015","Q","2010-Q2",89.9011183796196,
"SWE","HOUSECOST","RENT","IDX2015","Q","2010-Q3",90.4849492908941,
"SWE","HOUSECOST","RENT","IDX2015","Q","2010-Q4",90.9609897967944,
"SWE","HOUSECOST","RENT","IDX2015","Q","2011-Q1",91.5129766359581,
"SWE","HOUSECOST","RENT","IDX2015","Q","2011-Q2",92.1575539463754,
"SWE","HOUSECOST","RENT","IDX2015","Q","2011-Q3",92.6508567656761,
"SWE","HOUSECOST","RENT","IDX2015","Q","2011-Q4",93.1155018879124,
"SWE","HOUSECOST","RENT","IDX2015","Q","2012-Q1",93.9143637730943,
"SWE","HOUSECOST","RENT","IDX2015","Q","2012-Q2",94.4781043646242,
"SWE","HOUSECOST","RENT","IDX2015","Q","2012-Q3",95.0679694128638,
"SWE","HOUSECOST","RENT","IDX2015","Q","2012-Q4",95.5072619236099,
"SWE","HOUSECOST","RENT","IDX2015","Q","2013-Q1",96.1730587618937,
"SWE","HOUSECOST","RENT","IDX2015","Q","2013-Q2",96.7300312204264,
"SWE","HOUSECOST","RENT","IDX2015","Q","2013-Q3",97.111806849915,
"SWE","HOUSECOST","RENT","IDX2015","Q","2013-Q4",97.5140028559871,
"SWE","HOUSECOST","RENT","IDX2015","Q","2014-Q1",97.8565819561482,
"SWE","HOUSECOST","RENT","IDX2015","Q","2014-Q2",98.4054653833253,
"SWE","HOUSECOST","RENT","IDX2015","Q","2014-Q3",98.7811680199577,
"SWE","HOUSECOST","RENT","IDX2015","Q","2014-Q4",99.1349944950238,
"SWE","HOUSECOST","RENT","IDX2015","Q","2015-Q1",99.5367549709564,
"SWE","HOUSECOST","RENT","IDX2015","Q","2015-Q2",99.8001699534209,
"SWE","HOUSECOST","RENT","IDX2015","Q","2015-Q3",100.176632092021,
"SWE","HOUSECOST","RENT","IDX2015","Q","2015-Q4",100.486442983602,
"SWE","HOUSECOST","RENT","IDX2015","Q","2016-Q1",100.542287229219,
"SWE","HOUSECOST","RENT","IDX2015","Q","2016-Q2",100.677817907306,
"SWE","HOUSECOST","RENT","IDX2015","Q","2016-Q3",101.0029673612,
"SWE","HOUSECOST","RENT","IDX2015","Q","2016-Q4",101.286837590022,
"SWE","HOUSECOST","RENT","IDX2015","Q","2017-Q1",101.418504268939,
"SWE","HOUSECOST","RENT","IDX2015","Q","2017-Q2",101.471681430515,
"SWE","HOUSECOST","RENT","IDX2015","Q","2017-Q3",101.771923552096,
"SWE","HOUSECOST","RENT","IDX2015","Q","2017-Q4",102.07790091695,
"SWE","HOUSECOST","RENT","IDX2015","Q","2018-Q1",102.274482650964,
"SWE","HOUSECOST","RENT","IDX2015","Q","2018-Q2",102.438915152007,
"SWE","HOUSECOST","RENT","IDX2015","Q","2018-Q3",102.742125132435,
"SWE","HOUSECOST","RENT","IDX2015","Q","2018-Q4",103.131687329274,
"SWE","HOUSECOST","RENT","IDX2015","Q","2019-Q1",103.647944205703,
"SWE","HOUSECOST","RENT","IDX2015","Q","2019-Q2",104.065333710723,
"SWE","HOUSECOST","RENT","IDX2015","Q","2019-Q3",104.429137454786,
"SWE","HOUSECOST","RENT","IDX2015","Q","2019-Q4",104.844695053465,
"SWE","HOUSECOST","RENT","IDX2015","Q","2020-Q1",105.176823320505,
"SWE","HOUSECOST","RENT","IDX2015","Q","2020-Q2",105.602006642043,
"SWE","HOUSECOST","RENT","IDX2015","Q","2020-Q3",106.070488650702,
"SWE","HOUSECOST","RENT","IDX2015","Q","2020-Q4",106.540191971488,
"SWE","HOUSECOST","RENT","IDX2015","Q","2021-Q1",106.51855648351,
"SWE","HOUSECOST","RENT","IDX2015","Q","2021-Q2",106.893923442519,
"SWE","HOUSECOST","RENT","IDX2015","Q","2021-Q3",107.364622703806,
"SWE","HOUSECOST","RENT","IDX2015","Q","2021-Q4",107.875808086487,
"SWE","HOUSECOST","RENT","IDX2015","Q","2022-Q1",108.342051996229,
"SWE","HOUSECOST","RENT","IDX2015","Q","2022-Q2",108.650402633651,
"SWE","HOUSECOST","RENT","IDX2015","Q","2022-Q3",109.051416956938,
"SWE","HOUSECOST","RENT","IDX2015","Q","2022-Q4",109.627039304954,
"SWE","HOUSECOST","RENT","IDX2015","Q","2023-Q1",111.389064550396,
"SWE","HOUSECOST","RENT","IDX2015","Q","2023-Q2",112.942294368409,
"SWE","HOUSECOST","RENT","IDX2015","Q","2023-Q3",113.867005850957,
"SWE","HOUSECOST","RENT","IDX2015","Q","2023-Q4",114.509346551223,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q1",21.8511476861191,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q2",22.4743969120854,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q3",23.0419855378619,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1970-Q4",24.1080816253217,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q1",25.1784301563175,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q2",25.498312625794,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q3",26.6239920675289,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1971-Q4",27.4743740118448,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q1",28.90020839582,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q2",31.0454925385549,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q3",32.3565754255096,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1972-Q4",33.992784310044,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q1",36.666174576792,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q2",36.4720775364684,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q3",38.0012720481461,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1973-Q4",37.8494359809969,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q1",37.6752986469684,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q2",37.4732619003109,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q3",37.1510576943912,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1974-Q4",37.1402068736978,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q1",35.3914601461091,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q2",34.5287689690173,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q3",34.151583120634,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1975-Q4",33.7694130157794,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q1",33.3223246856954,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q2",33.3174610526008,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q3",32.1231863955096,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1976-Q4",33.3305437122921,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q1",32.8535641420521,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q2",33.2859093434391,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q3",33.5611493221119,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1977-Q4",33.2132773065317,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q1",33.548353743897,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q2",34.2814404792191,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q3",34.9071066468154,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1978-Q4",36.000784987218,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q1",36.5760722047711,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q2",36.811394062829,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q3",37.8758665247128,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1979-Q4",39.0292648994859,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q1",40.683696817113,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q2",40.7909779770771,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q3",41.8151221461963,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1980-Q4",41.8177833571098,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q1",43.4453460339624,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q2",45.6730998114303,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q3",45.8422746230113,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1981-Q4",46.9233488150083,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q1",47.5980343850721,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q2",47.2763989329535,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q3",47.4296550229224,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1982-Q4",48.6118886682044,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q1",47.9550376795219,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q2",49.0666039550758,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q3",50.45048090194,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1983-Q4",51.2889442182684,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q1",51.2706030993677,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q2",52.776129579985,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q3",52.8932332443342,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1984-Q4",53.035279143999,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q1",54.5021873862585,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q2",54.4483714189874,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q3",55.2763001502809,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1985-Q4",56.02658225384,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q1",57.8057962029798,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q2",57.4144619088527,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q3",58.5868352435337,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1986-Q4",59.6177062436054,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q1",59.8996553250607,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q2",62.126890543557,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q3",63.2401199878559,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1987-Q4",63.9436817099701,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q1",66.9588602805556,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q2",69.7824519956107,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q3",71.9149891387632,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1988-Q4",77.8440785426475,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q1",78.1977194489223,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q2",80.5439782481232,
"CHE","HOUSECOST","NOMINAL","IDX2015","Q","1989-Q3",81.3074926527433,
